CNPJ BÁSICO,Nome Municip.,Nome Cnae,DDD 1,TELEFONE 1,DDD 2,TELEFONE 2,CAPITAL SOCIAL,PORTE DA EMPRESA,result
41235421,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,91637791.0,,,,,
29916289,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,32312078.0,,,,,
41286794,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,32157226.0,,,"50000,00",5.0,
41302656,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,91612786.0,,,"2000,00",1.0,
41327006,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,88590264.0,,,"1000,00",1.0,
30552071,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,88210534.0,,,,,
30574092,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,30179556.0,,,,,
30699275,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,88614460.0,,,,,
30710769,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,31.0,36158000.0,,,,,
30710769,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,31.0,36158052.0,31.0,36158825.0,,,
30740879,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,32129638.0,,,,,
31023956,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,99950528.0,,,,,
31136050,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,32151781.0,,,,,
31237716,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,23211069.0,,,,,
31268377,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,91142929.0,,,,,
31325239,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,32266804.0,,,,,
29062402,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,32157226.0,,,,,
31384038,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,32258128.0,,,,,
31398099,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,32666116.0,,,,,
31476272,JUIZ DE FORA,GESTÃO E ADMINISTRAÇÃO DA PROPRIEDADE IMOBILIÁRIA,32.0,84076525.0,,,,,
28287462,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,31.0,30143900.0,,,,,
31606159,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,32375135.0,,,,,
31622718,JUIZ DE FORA,CONSTRUÇÃO DE EDIFÍCIOS,32.0,88532860.0,,,,,
31768448,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,32121230.0,,,,,
31787954,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,32171918.0,,,,,
31792731,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,88576870.0,,,,,
31812687,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,32371540.0,,,,,
31812687,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,32371540.0,,,,,
31827664,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,88129985.0,,,,,
31832973,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,32321174.0,,,,,
31835567,JUIZ DE FORA,CONSTRUÇÃO DE EDIFÍCIOS,32.0,30263861.0,,,,,
30710769,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,31.0,36158000.0,,,,,
30710769,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,31.0,36158052.0,31.0,36158825.0,,,
31889047,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,32371540.0,,,,,
31927235,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,32219970.0,,,,,
31940663,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,32180619.0,,,,,
31990137,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,84629229.0,,,,,
32168210,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,91390958.0,,,,,
32204674,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,32240737.0,,,,,
32216496,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,32150698.0,,,,,
32216496,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,32154251.0,,,,,
32270429,JUIZ DE FORA,GESTÃO E ADMINISTRAÇÃO DA PROPRIEDADE IMOBILIÁRIA,32.0,32156374.0,,,,,
32346506,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,32235376.0,,,,,
32548926,JUIZ DE FORA,GESTÃO E ADMINISTRAÇÃO DA PROPRIEDADE IMOBILIÁRIA,32.0,91233542.0,,,,,
32601875,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,32117418.0,,,,,
32622294,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,32213820.0,,,,,
29626787,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,32.0,37224858.0,,,,,
29626787,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,32.0,37224858.0,32.0,37223714.0,,,
29626787,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,32.0,37224858.0,32.0,37223714.0,,,
30412465,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,30179556.0,,,,,
30412465,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,32371540.0,,,,,
29645799,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,30251065.0,,,,,
32793456,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,32330403.0,,,,,
32828711,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,30251065.0,,,,,
32971754,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,88360985.0,,,,,
33049007,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,88074791.0,,,,,
33104793,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,88063698.0,,,,,
33193930,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,91721557.0,,,,,
33423014,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,91675052.0,,,,,
33442706,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,32310347.0,,,,,
33347689,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,91091108.0,,,,,
33520243,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,88989512.0,,,,,
33581618,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,99052353.0,,,,,
33582547,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,32287676.0,,,,,
33646440,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,91605425.0,,,,,
33681620,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,88010836.0,,,,,
33806695,JUIZ DE FORA,CONSTRUÇÃO DE EDIFÍCIOS,32.0,87016386.0,,,,,
33870029,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,30820869.0,,,,,
33880160,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,32157226.0,,,,,
33912807,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,84551895.0,,,,,
33970467,JUIZ DE FORA,OBRAS DE ALVENARIA,21.0,97911738.0,,,,,
34010689,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,21028800.0,,,,,
34071681,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,32134692.0,,,,,
34077861,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,84099696.0,,,,,
34115668,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,32296000.0,,,,,
34118921,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,32163989.0,,,,,
34238371,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,32118715.0,,,,,
34345122,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,32151841.0,,,,,
34506511,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,32.0,98400502.0,,,,,
34507938,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,99487226.0,,,,,
34785731,JUIZ DE FORA,CONSTRUÇÃO DE EDIFÍCIOS,32.0,32155868.0,,,,,
34805175,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,21.0,64162182.0,,,,,
34836090,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,87051419.0,,,,,
34841423,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,88041520.0,,,,,
34865240,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,88689283.0,,,,,
34868445,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,99859046.0,,,,,
35049107,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,32163579.0,,,,,
35135650,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,32371540.0,,,,,
35240337,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,31.0,88986296.0,,,,,
35332082,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,88004849.0,,,,,
35354706,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,88692295.0,,,,,
4635137,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,33131727.0,,,"2737525,00",3.0,
35374516,JUIZ DE FORA,CONSTRUÇÃO DE EDIFÍCIOS,32.0,32159460.0,32.0,32324894.0,,,
35393633,JUIZ DE FORA,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,32.0,32157226.0,,,,,
35446338,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,32178834.0,,,,,
35468337,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,99169647.0,,,,,
35629204,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,98306414.0,,,,,
35657288,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,31.0,33491000.0,,,,,
35816593,JUIZ DE FORA,GESTÃO E ADMINISTRAÇÃO DA PROPRIEDADE IMOBILIÁRIA,32.0,30835079.0,,,,,
35848093,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,32156971.0,,,,,
35852182,JUIZ DE FORA,CONSTRUÇÃO DE EDIFÍCIOS,32.0,99799787.0,,,,,
35861242,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,84887776.0,,,,,
36041112,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,88448406.0,,,,,
36102008,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,84583753.0,,,,,
36123860,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,88074791.0,,,,,
36161523,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,32128757.0,,,,,
36223336,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,88319045.0,,,,,
36300799,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,91480211.0,,,,,
36320863,JUIZ DE FORA,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,32.0,88745962.0,,,,,
36346234,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,84742515.0,,,,,
36499475,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,30318941.0,,,,,
36512041,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,32115329.0,,,,,
36529567,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,91676999.0,,,,,
36559132,JUIZ DE FORA,OBRAS DE ALVENARIA,32.0,91142929.0,,,,,
36605372,JUIZ DE FORA,CONSTRUÇÃO DE EDIFÍCIOS,32.0,99731379.0,,,,,
36626920,JUIZ DE FORA,CONSTRUÇÃO DE EDIFÍCIOS,32.0,88682950.0,,,,,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,40031775.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33963000.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,40031775.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33963000.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33963000.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33963000.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,36152079.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33963000.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33963000.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,51025500.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
8561701,JUIZ DE FORA,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,11.0,33396300.0,,,"4678580151,90",5.0,
